Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
jacky-shots,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,11,Jacky Shots - Guilty  Free Snacking Made With 100% Real Jackfruit From Panruti (Limited Edition),"","","","","","","","","","","","","","","","","","","",""
jacky-shots,Jacky Shots - Guilty  Free Snacking Made With 100% Real Jackfruit From Panruti (Limited Edition) - The Divine Foods,"<p><strong>WHY DIVINE JACKY SHOTS? </strong>Jackfruit is the<strong> </strong><span>official fruit of Tamil Nadu. Panruti in the Cuddalore district of Tamil Nadu is said to be the hub of Jackfruits as it holds a unique taste. Although jackfruits are grown throughout Tamil Nadu, there is a dedicated market for them in Panruti. </span></p>
<p><span><strong>NUTRIENT RICH SNACK? </strong>The Divine Foods Jacky shots are a healthy pack of chips that can be one of the healthiest and easiest to go options for anyone. These chips are rich in Fiber, Vitamin C, and other essential nutrients. </span></p>
<p><span><strong>WHY IS DIVINE FOODS JACKY SHOTS SPECIAL? </strong>The Divine Foods Jacky shots are Gluten-free, healthy, and vegan. Coconut oil is used with no added color or preservatives.</span></p>
<p><span><strong>WHY IS IT DIFFERENT FROM OTHERS? </strong>The Divine Foods Jacky shots are 100% real fruit snacks and have less oil compared to other chips.</span></p>
<p><span><strong>PACKAGE CONTENT: </strong>90 g of Jacky shots with natural ingredients and vegan.</span></p>",The Divine Foods India,"",Jackfruit Powder,divine_foods,FALSE,Size,Pack Of 3,"",,"",,TDFJS-2,200,shopify,100,deny,manual,1200.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/jsmain.png?v=1716189260,1,Jacky Shots - Guilty  Free Snacking Made With 100% Real Jackfruit From Panruti (Limited Edition),FALSE,Jacky Shots - Guilty  Free Snacking Made With 100% Real Jackfruit From Panruti (Limited Edition),WHY DIVINE JACKY SHOTS? Jackfruit is the official fruit of Tamil Nadu. Panruti in the Cuddalore district of Tamil Nadu is said to be the hub of Jackfruits as ...,"","","",TDFJS-2,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/jsmain.png?v=1716189260,g,"",600.00,TRUE,1200.00,675.00,TRUE,1200.00,675.00,active
divine-skin-glow-combo-natural-abc-latte-milk-mix-apple-beetroot-carrot-gulkand-with-cooling-properties,Divine Skin Glow Combo = Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) + Gulkand (With Cooling Properties) - The Divine Foods,"<p><span><strong>ABC Latte:</strong></span></p>
<p><span class=""a-list-item""><strong>1.Why Divine Foods ABCDE Latte Mix?</strong><span> </span>Goodness for Working towards Strengthening your Immunity</span></p>
<p><span class=""a-list-item""><strong>2.HOW TO MAKE IT? </strong>Take two spoons of 'The Divine Foods' ABCDE Latte Mix. Add 120ml of hot or warm milk. Stir the contents well and let it dissolve. It can also be consumed with warm water. 'The Divine Foods' ABCDE Latte Mix""is a natural health drink and it is adviced to consume it twice a day, that is in mornings and evenings.</span></p>
<p><span class=""a-list-item""><strong>3. BENEFITS :</strong><span> </span>promises good gut heal.keeping your cholesterol levels in check and regulating your blood pressure.enhances vision.</span></p>
<p><span class=""a-list-item""><strong>4.PURITY AND PACKAGING:</strong><span> </span>'The Divine Foods' ABCDE Latte Mix is free from added additives, artificial colours, flavours, adulterants and preservatives. It is 100% pure, organic and certified as pesticide free. We check each batch of the milk mix and pack it in an eco-friendly reusable tin.<br><br></span></p>
<p><span><strong>Gulkand Honey :</strong></span></p>
<p><span><strong>1. WHY 'THE DIVINE FOODS' GULKAND?</strong> : 'The Divine Foods' Honey Gulkand contains fresh pink Damask Rose from Rayakottai, Tamilnadu. </span></p>
<p><span><strong>2. PURITY:</strong> 'The Divine Foods' Gulkand is free from added additives, artificial colors, flavors, and adulterants. It is 100% pure and has a natural taste.</span></p>
<p><span><strong>3. NATURAL COOLANT:</strong> 'The Divine Foods' Gulkand has cooling properties. It is a powerful antioxidant and a very good rejuvenator. </span></p>
<p><span><strong>4. BENEFITS:</strong> 'The Divine Foods' Gulkand is known to prevent menstruation disorders like heavy bleeding and irregular periods. It helps in relieving menstrual cramps too. </span></p>
<p><span><strong>5. IS IT CERTIFIED ?: '</strong>The Divine Foods' Gulkand is Fieche's tested for ensuring purity. It is one of the best tests done to check for the adulteration of honey in India. </span></p>
<p><span class=""a-list-item""></span><br></p>",The Divine Foods,"","",divine_foods,FALSE,Title,Default Title,"",,"",,"",500,shopify,100,deny,manual,1866.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Untitled_design_1_7ab7c192-2e11-4e81-915e-1447bec10165.png?v=1735633046,1,Divine Skin Glow Combo = Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) + Gulkand (With Cooling Properties),FALSE,Divine Skin Glow Combo = Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) + Gulkand (With Cooling Properties),ABC Latte: 1.Why Divine Foods ABCDE Latte Mix? Goodness for Working towards Strengthening your Immunity 2.HOW TO MAKE IT? Take two spoons of 'The Divine Foods...,"","","","",new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Untitled_design_1_7ab7c192-2e11-4e81-915e-1447bec10165.png?v=1735633046,g,"",690.00,TRUE,1866.00,990.00,TRUE,1866.00,990.00,active
divine-skin-glow-combo-natural-abc-latte-milk-mix-apple-beetroot-carrot-gulkand-with-cooling-properties,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-GULKANDROSEPETAL-01_7b3c58a4-adf0-4c11-bf2f-5026b3ee83fd.jpg?v=1735633046,2,Divine Skin Glow Combo = Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) + Gulkand (With Cooling Properties),"","","","","","","","","","","","","","","","","","","",""
divine-skin-glow-combo-natural-abc-latte-milk-mix-apple-beetroot-carrot-gulkand-with-cooling-properties,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-ABC-01_98dc4ca9-ab44-4c40-a265-50424a0c2920.jpg?v=1735633046,3,Divine Skin Glow Combo = Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) + Gulkand (With Cooling Properties),"","","","","","","","","","","","","","","","","","","",""
divine-skin-glow-combo-natural-abc-latte-milk-mix-apple-beetroot-carrot-gulkand-with-cooling-properties,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/GulkhandHoney1_6a2e1916-a13a-4027-8abe-9e74685fe911.png?v=1735633046,4,Divine Skin Glow Combo = Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) + Gulkand (With Cooling Properties),"","","","","","","","","","","","","","","","","","","",""
divine-skin-glow-combo-natural-abc-latte-milk-mix-apple-beetroot-carrot-gulkand-with-cooling-properties,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,5,Divine Skin Glow Combo = Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) + Gulkand (With Cooling Properties),"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-paruthi-paal-cotton-seed-milk-mix-250-gm-antioxidant-drink-good-cholesterol-drink,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps) - The Divine Foods,"<p><span data-mce-fragment=""1""><strong>1. WHY 'THE DIVINE FOODS' COTTON SEED MILK MIX?: '</strong>The Divine Foods' Cotton Seed Milk Mix is a blend of unique ingredients such as Cotton seed milk, Palmyrah candy powder, Barley, Palm Jaggery, Liquorice, Thippli, Dry ginger, Aswagandha, Black pepper, Cardamom, Rice powder and Coconut powder.</span></p>
<p><span data-mce-fragment=""1""><strong> 2. HOW TO MAKE IT?:</strong> Take two spoons of 'The Divine Foods' Cotton Seed Milk Mix. Add 120ml of hot or warm milk. Stir the contents well and let them dissolve. It can also be consumed with warm water.</span></p>
<p><span data-mce-fragment=""1""><strong> 3. GOOD AGAINST STOMACH WORMS:</strong> 'The Divine Foods' Cotton Seed Milk Mix is traditionally believed to be good against stomach worms. It prevents stomach worms and enhances bowel movements. </span></p>
<p><span data-mce-fragment=""1""><strong> 4. WHERE IT IS FROM? :</strong> The ingredients of 'The Divine Foods' Cotton Seed Milk Mix are sourced directly from local organic and non-GMO farmers in Madurai, Tamil Nadu. </span></p>
<p><span data-mce-fragment=""1""><strong> 5. PURITY AND PACKAGING:</strong> 'The Divine Foods' Cotton Seed Milk Mix is free from added additives, artificial colours, flavours, adulterants and preservatives.</span></p>",The Divine Foods,"",Instant Mix,divine_foods,FALSE,Size,250 grams,"",,"",,TDFPPM01,250,shopify,100,deny,manual,903.60,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-PARUTHIPAAL-01.jpg?v=1688035004,1,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),FALSE,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),"1. WHY 'THE DIVINE FOODS' COTTON SEED MILK MIX?: 'The Divine Foods' Cotton Seed Milk Mix is a blend of unique ingredients such as Cotton seed milk, Palmyrah c...","","","",TDFPPM01,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-PARUTHIPAAL-01.jpg?v=1688035004,g,"",324.00,TRUE,903.60,495.00,TRUE,903.60,495.00,active
the-divine-foods-paruthi-paal-cotton-seed-milk-mix-250-gm-antioxidant-drink-good-cholesterol-drink,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-PARUTHIPAAL-05.jpg?v=1745213283,2,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-paruthi-paal-cotton-seed-milk-mix-250-gm-antioxidant-drink-good-cholesterol-drink,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Paruthi_paal_certificate.jpg?v=1745213283,3,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-paruthi-paal-cotton-seed-milk-mix-250-gm-antioxidant-drink-good-cholesterol-drink,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Paruthi_paal_ings.png?v=1745213283,4,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-paruthi-paal-cotton-seed-milk-mix-250-gm-antioxidant-drink-good-cholesterol-drink,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-PARUTHIPAAL-03.jpg?v=1745213283,5,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-paruthi-paal-cotton-seed-milk-mix-250-gm-antioxidant-drink-good-cholesterol-drink,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-PARUTHIPAAL-02.jpg?v=1745213283,6,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-paruthi-paal-cotton-seed-milk-mix-250-gm-antioxidant-drink-good-cholesterol-drink,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/paruthipaalwhy_1b22bb96-3701-4e80-87d0-f9e2a9f150b3.png?v=1745213283,7,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-paruthi-paal-cotton-seed-milk-mix-250-gm-antioxidant-drink-good-cholesterol-drink,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/paruthipaaldirections_8e57138c-c6b8-4e57-ac68-d948e3860794.png?v=1745213283,8,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-paruthi-paal-cotton-seed-milk-mix-250-gm-antioxidant-drink-good-cholesterol-drink,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/DF-EC-PARUTHIPAAL500GM-01.jpg?v=1745213283,9,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-paruthi-paal-cotton-seed-milk-mix-250-gm-antioxidant-drink-good-cholesterol-drink,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/paruthi_paal.png?v=1745213283,10,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-paruthi-paal-cotton-seed-milk-mix-250-gm-antioxidant-drink-good-cholesterol-drink,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,11,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-paruthi-paal-cotton-seed-milk-mix-250-gm-antioxidant-drink-good-cholesterol-drink,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps) - The Divine Foods,"<p><span data-mce-fragment=""1""><strong>1. WHY 'THE DIVINE FOODS' COTTON SEED MILK MIX?: '</strong>The Divine Foods' Cotton Seed Milk Mix is a blend of unique ingredients such as Cotton seed milk, Palmyrah candy powder, Barley, Palm Jaggery, Liquorice, Thippli, Dry ginger, Aswagandha, Black pepper, Cardamom, Rice powder and Coconut powder.</span></p>
<p><span data-mce-fragment=""1""><strong> 2. HOW TO MAKE IT?:</strong> Take two spoons of 'The Divine Foods' Cotton Seed Milk Mix. Add 120ml of hot or warm milk. Stir the contents well and let them dissolve. It can also be consumed with warm water.</span></p>
<p><span data-mce-fragment=""1""><strong> 3. GOOD AGAINST STOMACH WORMS:</strong> 'The Divine Foods' Cotton Seed Milk Mix is traditionally believed to be good against stomach worms. It prevents stomach worms and enhances bowel movements. </span></p>
<p><span data-mce-fragment=""1""><strong> 4. WHERE IT IS FROM? :</strong> The ingredients of 'The Divine Foods' Cotton Seed Milk Mix are sourced directly from local organic and non-GMO farmers in Madurai, Tamil Nadu. </span></p>
<p><span data-mce-fragment=""1""><strong> 5. PURITY AND PACKAGING:</strong> 'The Divine Foods' Cotton Seed Milk Mix is free from added additives, artificial colours, flavours, adulterants and preservatives.</span></p>",The Divine Foods,"",Instant Mix,divine_foods,FALSE,Size,500grams Refill Pouch,"",,"",,TDFPPM500,250,shopify,100,deny,manual,1185.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-PARUTHIPAAL-01.jpg?v=1688035004,1,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),FALSE,Paruthi Paal-Cotton Seed Instant Latte Mix(Cold and Cough remedy/Helps with Menstrual Cramps),"1. WHY 'THE DIVINE FOODS' COTTON SEED MILK MIX?: 'The Divine Foods' Cotton Seed Milk Mix is a blend of unique ingredients such as Cotton seed milk, Palmyrah c...","","","",TDFPPM500,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-PARUTHIPAAL-01.jpg?v=1688035004,g,"",525.00,TRUE,1185.00,795.00,TRUE,1185.00,795.00,active
abcde-mix-with-the-goodness-for-working-towards-strengthening-your-immunity,Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) For Skin Glow - The Divine Foods,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li><span class=""a-list-item""><strong>1. WHY DIVINE FOODS ABC MILK MIX?</strong> Goodness for Working towards Strengthening Your Immunity</span></li>
</ul>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li><span class=""a-list-item""><strong>2. HOW TO MAKE IT? </strong>Take two spoons of 'The Divine Foods' ABCDE Latte Mix. Add 120ml of hot or warm milk. Stir the contents well and let them dissolve. It can also be consumed with warm water. 'The Divine Foods' ABCDE Latte Mix"" is a natural health drink and it is advised to consume it twice a day, in the mornings and evenings.</span></li>
</ul>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li><span class=""a-list-item""><strong>3. BENEFITS:</strong> promises good gut healing. keeping your cholesterol levels in check and regulating your blood pressure. enhances vision.</span></li>
</ul>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li><span class=""a-list-item""><strong>4. PURITY AND PACKAGING:</strong> 'The Divine Foods' ABCDE Latte Mix is free from added additives, artificial colours, flavors, adulterants and preservatives. It is 100% pure, organic and certified as pesticide free. We check each batch of the milk mix and pack it in an eco-friendly reusable tin.</span></li>
</ul>",The Divine Foods,"",beetroot,divine_foods,FALSE,Size,250 gm,"",,"",,TDFABC,250,shopify,100,deny,manual,905.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-ABC-01.jpg?v=1688015568,1,Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) For Skin Glow,FALSE,Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) For Skin Glow,1. WHY DIVINE FOODS ABC MILK MIX? Goodness for Working towards Strengthening Your Immunity 2. HOW TO MAKE IT? Take two spoons of 'The Divine Foods' ABCDE Latt...,"","","",TDFABC,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-ABC-01.jpg?v=1688015568,g,"",325.00,TRUE,905.00,495.00,TRUE,905.00,495.00,active
abcde-mix-with-the-goodness-for-working-towards-strengthening-your-immunity,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-ABC-02.jpg?v=1688015568,2,Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) For Skin Glow,"","","","","","","","","","","","","","","","","","","",""
abcde-mix-with-the-goodness-for-working-towards-strengthening-your-immunity,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-ABC-03.jpg?v=1739507472,3,Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) For Skin Glow,"","","","","","","","","","","","","","","","","","","",""
abcde-mix-with-the-goodness-for-working-towards-strengthening-your-immunity,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/4_ff45fed9-d8d8-4307-96cc-771a38a2def6.png?v=1739507472,4,Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) For Skin Glow,"","","","","","","","","","","","","","","","","","","",""
abcde-mix-with-the-goodness-for-working-towards-strengthening-your-immunity,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/2_8cf561ad-a1a3-4390-86cc-28aa58ea8e96.png?v=1739507472,5,Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) For Skin Glow,"","","","","","","","","","","","","","","","","","","",""
abcde-mix-with-the-goodness-for-working-towards-strengthening-your-immunity,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/5_7678adee-aad3-4ad1-ab5e-b458a2d2beca.png?v=1739507469,6,Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) For Skin Glow,"","","","","","","","","","","","","","","","","","","",""
abcde-mix-with-the-goodness-for-working-towards-strengthening-your-immunity,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/3_7b177e2b-77a6-401b-8806-d41ea7822280.png?v=1688015568,7,Natural ABC latte Milk Mix (Apple+Beetroot+Carrot) For Skin Glow,"","","","","","","","","","","","","","","","","","","",""
